id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
6023,tt0431308,1.64701699999999,30000000,156835339,P.S. I Love You,hilary swank|gerard butler|lisa kudrow|harry connick jr.|gina gershon,,richard lagravenese,"His life ended. Now, a new one will begin.",job-hopping|irland|shoe seller|letter|dying and death,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,126,drama|romance,wendy finerman productions|alcon entertainment|grosvenor park productions,11/15/07,639,7.0,2007,31550057.478946302,164938798.67266798
4964,tt0478311,1.640237,30000000,219076518,Knocked Up,seth rogen|katherine heigl|leslie mann|paul rudd|jason segel,http://knockedupmovie.com/,judd apatow,Save the due date.,alcohol|one-night stand|bed|pregnancy and birth|condom,"For fun loving party animal Ben Stone, the last thing he ever expected was for his one night stand to show up on his doorstep eight weeks later to tell him she's pregnant.",129,comedy|romance|drama,universal pictures|apatow productions,6/1/07,746,6.0,2007,31550057.478946302,230395891.17291403
3594,tt0481369,1.591827,30000000,77566815,The Number 23,jim carrey|virginia madsen|logan lerman|danny huston|lynn collins,http://wwws.warnerbros.de/number23/,joel schumacher,First it takes hold of your mind...then it takes hold of your life.,suicide|based on novel|hotel room|obsession|sadomasochism,"Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize.",101,thriller|drama|mystery,new line cinema|contrafilm|firm films,2/23/07,569,6.2,2007,31550057.478946302,81574582.3902933
1979,tt0486576,1.552842,130000000,289047763,4: Rise of the Silver Surfer,ioan gruffudd|jessica alba|chris evans|michael chiklis|julian mcmahon,,tim story,Discover the secret of the Surfer.,fire|helicopter|surfboard|mask|satellite,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",92,adventure|fantasy|action|thriller,ingenious film partners|twentieth century fox film corporation|1492 pictures|dune entertainment|constantin film produktion,6/13/07,1611,5.4,2007,136716915.7421,303982451.227029
4523,tt0461770,1.4886709999999999,85000000,340487652,Enchanted,patrick dempsey|amy adams|james marsden|timothy spall|rachel covey,http://disney.go.com/disneypictures/enchanted/,kevin lima,This fairytale princess is about to meet a real Prince Charming,queen|fairy tale|musical|princess|portal,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",107,comedy|family|fantasy|romance,walt disney pictures|josephson entertainment|andalasia productions|right coast productions,11/20/07,726,6.6,2007,89391829.5236814,358080166.382383
1949,tt0443706,1.4645549999999898,65000000,84785914,Zodiac,jake gyllenhaal|robert downey jr.|mark ruffalo|anthony edwards|brian cox,,david fincher,There's more than one way to lose your life to a killer,california|san francisco|killing|journalist|newspaper,"The true story of the investigation of 'The Zodiac Killer',  a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.",157,crime|drama|mystery|thriller,paramount pictures|warner bros.|phoenix pictures,3/2/07,1042,7.1,2007,68358457.8710504,89166682.0035001
298,tt0496806,1.41435,85000000,311312624,Ocean's Thirteen,george clooney|brad pitt|matt damon|al pacino|bernie mac,http://oceans13.warnerbros.com/,steven soderbergh,What are the odds of getting even? 13 to one.,casino|thief|revenge|heist|las vegas nevada,"Danny Ocean's team of criminals are back and are composing a plan more personal than ever. When ruthless casino owner Willy Bank double-crosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that him and his team will do anything to bring Willy Bank and everything he's got down. Even if it includes hiring help from one of their own enemies, Terry Benedict.",122,crime|thriller,village roadshow pictures|section eight|jerry weintraub productions|warner bros.,6/7/07,1371,6.4,2007,89391829.5236814,327397706.037387
1273,tt0453556,1.3909049999999898,34000000,95608995,TMNT,chris evans|sarah michelle gellar|mako|kevin smith|patrick stewart,,kevin munroe,Raising Shell In 2007,new york|brother brother relationship|journalist|martial arts|crime fighter,"The continued adventures of the four adolescent mutated turtles gifted in the art of the ninja, as they attempt to stop a mysterious evil that threatens to end the world",90,comedy|adventure|fantasy|action|science fiction,the weinstein company|imagi animation studios|warner bros.|mirage studios|imagi production,3/22/07,214,6.0,2007,35756731.8094725,100548976.258476
35,tt0462538,1.3804319999999999,75000000,527068851,The Simpsons Movie,dan castellaneta|julie kavner|nancy cartwright|yeardley smith|hank azaria,http://www.simpsonsmovie.com/,david silverman,See our family. And feel better about yours.,father-son relationship|lake|springfield|the simpsons|duff beer,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",87,animation|comedy|family,gracie films|twentieth century fox film corporation,7/25/07,1258,6.9,2007,78875143.69736591,554301751.480407
6538,tt0472062,1.3747,75000000,119000410,Charlie Wilson's War,tom hanks|philip seymour hoffman|julia roberts|amy adams|om puri,http://www.charliewilsonswar.net/,mike nichols,Based on a true story. You think we could make all this up?,washington d.c.|alcohol|cia|helicopter|refugee camp,"The true story of Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets had some unforeseen and long-reaching effects.",102,comedy|drama|history,universal pictures|participant productions|playtone production,12/19/07,187,6.3,2007,78875143.69736591,125148992.517272
1562,tt0463854,1.368087,15000000,64238440,28 Weeks Later,imogen poots|robert carlyle|rose byrne|jeremy renner|harold perrineau,,juan carlos fresnadillo,When days turn to weeks... the horror returns.,london|loss of mother|loss of family|mutant|pest,"In this chilling sequel to 28 Days Later, the inhabitants of the British Isles appear to have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",100,horror|thriller|science fiction,dna films|figment films|sociedad general de cine s.a.|uk film council|fox atomic,4/26/07,702,6.3,2007,15775028.739473099,67557549.1452616
4349,tt0431197,1.352489,70000000,86658558,The Kingdom,jamie foxx|jennifer garner|chris cooper|jason bateman|ali suliman,http://www.thekingdommovie.com/,peter berg,How do you stop an enemy who isn't afraid to die?,assassination|assassin|terrorist|explosive|fbi,A team of U.S. government agents is sent to investigate the bombing of an American facility in the Middle East.,110,thriller|action|drama,universal pictures|forward pass|relativity media|filmworks|mdbf zweite filmgesellschaft,8/22/07,307,6.4,2007,73616800.78420821,91136082.86475359
440,tt0758730,1.323511,40000000,41797066,Aliens vs Predator: Requiem,steven pasquale|reiko aylesworth|john ortiz|ariel gade|sam trammell,http://www.avp-r.com/,colin strause|greg strause,The Last Place On Earth We Want To Be Is In The Middle,predator|national guard|hybrid|alien|morgue,"A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",94,fantasy|action|science fiction|thriller|horror,twentieth century fox film corporation|dune entertainment|davis entertainment|brandywine productions,12/25/07,423,4.9,2007,42066743.3052618,43956661.158377096
1272,tt0448134,1.318019,50000000,32017803,Sunshine,cillian murphy|rose byrne|chris evans|michelle yeoh|cliff curtis,,danny boyle,"If the sun dies, so do we.",saving the world|bomb|sun|space marine|sunlight,50 years from now the sun is dying and life on earth is threatened by arctic temperatures. Mankind puts together all its resources and sends a spaceship carrying a huge bomb designed to re-ignite the dying sun.,107,science fiction|thriller,dna films|ingenious film partners|uk film council|moving picture company (mpc),4/5/07,654,6.8,2007,52583429.1315773,33672117.499986
1268,tt0453451,1.31484,25000000,229736344,Mr. Bean's Holiday,rowan atkinson|max baldry|emma de caunes|willem dafoe|karel roden,,steve bendelack,Disaster has a passport.,holiday|france|film director|chaos|clumsy fellow,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.",90,family|comedy,tiger aspect productions|working title films,3/22/07,368,6.1,2007,26291714.5657886,241606495.273433
3432,tt0780571,1.30813,20000000,41637263,Mr. Brooks,kevin costner|demi moore|dane cook|william hurt|marg helgenberger,,bruce a. evans,The man who has everything has everything to hide.,,A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,120,drama|crime|mystery|thriller,tig productions|eden rock media|element films|relativity media,6/1/07,266,6.7,2007,21033371.6526309,43788601.3638669
